30000 30000
5201 21077 1073741823
1967 14845 1073741823
18375 19084 1073741823
27972 28827 1073741823
4305 10053 1073741823
16594 25988 1073741823
20917 25571 1073741823
17907 28147 1073741823
13053 13261 1073741823
29351 29697 1073741823
11469 11813 1073741823
25417 26617 1073741823
14963 23022 1073741823
19137 19818 1073741823
27712 28918 1073741823
13052 14837 1073741823
19350 24106 1073741823
8601 25715 1073741823
17731 25651 1073741823
29925 29965 1073741823
3597 8018 1073741823
3338 28782 1073741823
13710 24250 1073741823
5507 18035 1073741823
23363 24108 1073741823
723 8508 1073741823
14815 22050 1073741823
6263 19743 1073741823
1973 10207 1073741823
2841 15638 1073741823
5237 12483 1073741823
4870 13783 1073741823
1590 10343 1073741823
738 28779 1073741823
9110 11883 1073741823
13979 19891 1073741823
1870 5060 1073741823
28315 29750 1073741823
18442 26799 1073741823
27458 29930 1073741823
12711 14426 1073741823
23699 28143 1073741823
23453 26709 1073741823
1277 5236 1073741823
22175 27937 1073741823
22397 26630 1073741823
14240 28855 1073741823
18483 21634 1073741823
16361 18785 1073741823
26866 27287 1073741823
19305 19997 1073741823
8268 10771 1073741823
1052 4510 1073741823
11245 22744 1073741823
17103 17561 1073741823
3606 10578 1073741823
29778 29910 1073741823
28494 29246 1073741823
15534 29245 1073741823
18516 24970 1073741823
18122 18884 1073741823
26711 27518 1073741823
4457 27893 1073741823
11113 19797 1073741823
1046 16149 1073741823
2 1138 1073741823
10595 15232 1073741823
17377 24448 1073741823
26014 28818 1073741823
28520 29487 1073741823
25477 26236 1073741823
26857 27447 1073741823
9579 18814 1073741823
3691 29387 1073741823
3004 11557 1073741823
26322 29572 1073741823
4237 25362 1073741823
23054 25371 1073741823
24951 27577 1073741823
14738 16262 1073741823
19366 27793 1073741823
11528 26944 1073741823
11821 21589 1073741823
22339 27650 1073741823
26268 28838 1073741823
18293 24587 1073741823
27605 28243 1073741823
2722 13632 1073741823
2843 12244 1073741823
29012 29052 1073741823
1596 6994 1073741823
23953 25749 1073741823
15121 16401 1073741823
11530 14750 1073741823
27507 29452 1073741823
5013 13891 1073741823
7984 29662 1073741823
1197 10735 1073741823
20078 27317 1073741823
13400 17046 1073741823
25968 29967 1073741823
9850 19291 1073741823
8551 23383 1073741823
9769 21269 1073741823
12170 26350 1073741823
13168 28182 1073741823
17000 21695 1073741823
22647 24038 1073741823
4477 9214 1073741823
17843 19978 1073741823
468 14713 1073741823
2346 21132 1073741823
8205 16407 1073741823
10522 21594 1073741823
719 9233 1073741823
22794 29727 1073741823
3903 29973 1073741823
25313 27872 1073741823
19938 23232 1073741823
4710 23486 1073741823
24799 29306 1073741823
21543 29267 1073741823
7000 15591 1073741823
10094 12509 1073741823
8954 13259 1073741823
27761 29957 1073741823
20435 28796 1073741823
25289 26137 1073741823
15972 19528 1073741823
27685 29724 1073741823
18424 28191 1073741823
26432 28054 1073741823
21812 25370 1073741823
14096 15067 1073741823
16110 17312 1073741823
19009 20091 1073741823
12611 20010 1073741823
14049 29370 1073741823
17635 21327 1073741823
15965 27189 1073741823
17072 23910 1073741823
19884 24393 1073741823
17800 28032 1073741823
19914 23763 1073741823
11870 21170 1073741823
22632 23503 1073741823
7824 26510 1073741823
9442 17198 1073741823
27764 28368 1073741823
16753 22453 1073741823
17972 24971 1073741823
27810 29854 1073741823
429 1272 1073741823
8966 11007 1073741823
434 25968 1073741823
13611 19017 1073741823
1990 4736 1073741823
1180 28499 1073741823
11210 11851 1073741823
28741 29613 1073741823
26659 28245 1073741823
26441 26568 1073741823
2880 9997 1073741823
1703 13363 1073741823
20010 22452 1073741823
1130 17179 1073741823
14684 18340 1073741823
15473 17167 1073741823
19414 27131 1073741823
17406 28337 1073741823
6253 10550 1073741823
18370 27696 1073741823
19813 27954 1073741823
25913 29555 1073741823
23105 23850 1073741823
7970 9895 1073741823
10202 16507 1073741823
258 12986 1073741823
5807 15181 1073741823
1241 8161 1073741823
14204 29698 1073741823
26213 27397 1073741823
29198 29285 1073741823
8342 15975 1073741823
3669 7912 1073741823
10546 20074 1073741823
21435 23354 1073741823
22025 25403 1073741823
12980 15858 1073741823
26715 29801 1073741823
11414 23923 1073741823
21321 26306 1073741823
28076 29939 1073741823
18058 27038 1073741823
19845 23461 1073741823
20831 28390 1073741823
10642 24688 1073741823
12745 27732 1073741823
19953 21594 1073741823
9209 13827 1073741823
24707 28675 1073741823
17928 18324 1073741823
580 5383 1073741823
25576 26545 1073741823
6876 28585 1073741823
16283 25302 1073741823
625 9831 1073741823
10658 19577 1073741823
2192 12908 1073741823
2185 5634 1073741823
16492 29904 1073741823
22465 23463 1073741823
27029 28148 1073741823
5374 11333 1073741823
11949 16203 1073741823
82 26723 1073741823
10375 14086 1073741823
29161 29166 1073741823
385 3003 1073741823
6471 17244 1073741823
11524 23409 1073741823
2911 8181 1073741823
16249 27885 1073741823
25366 26198 1073741823
24639 28860 1073741823
9511 15831 1073741823
1034 3954 1073741823
1815 19629 1073741823
173 2760 1073741823
8812 28676 1073741823
1211 4497 1073741823
26650 28116 1073741823
4234 9632 1073741823
26686 27792 1073741823
1962 2162 1073741823
16910 29085 1073741823
21589 25035 1073741823
20496 26398 1073741823
19287 27512 1073741823
25739 27093 1073741823
24912 27753 1073741823
10812 25986 1073741823
12551 27030 1073741823
2073 9259 1073741823
15361 24726 1073741823
20603 27328 1073741823
6483 6561 1073741823
29351 29355 1073741823
1716 6532 1073741823
18541 22675 1073741823
4054 24287 1073741823
20005 26028 1073741823
16375 18067 1073741823
231 21724 1073741823
4531 18832 1073741823
14058 28330 1073741823
4380 24616 1073741823
24160 24994 1073741823
25612 27114 1073741823
1808 9106 1073741823
11450 23492 1073741823
1123 4731 1073741823
1372 3565 1073741823
12306 20954 1073741823
15660 25349 1073741823
5600 7521 1073741823
28126 29276 1073741823
20853 26777 1073741823
25361 29625 1073741823
18906 25361 1073741823
563 2718 1073741823
1820 11793 1073741823
17354 18835 1073741823
459 19241 1073741823
15809 28448 1073741823
27106 29140 1073741823
10239 21156 1073741823
23580 27123 1073741823
3903 6644 1073741823
24388 27987 1073741823
10779 24035 1073741823
14333 16988 1073741823
1129 3829 1073741823
996 29548 1073741823
29899 29910 1073741823
1683 4507 1073741823
4226 16462 1073741823
9736 11772 1073741823
4483 16582 1073741823
3445 26095 1073741823
25293 29682 1073741823
20504 28227 1073741823
18169 19473 1073741823
6782 27849 1073741823
19731 29808 1073741823
25380 29948 1073741823
1960 3519 1073741823
1278 27817 1073741823
14880 18549 1073741823
16731 21700 1073741823
28750 28951 1073741823
8249 29752 1073741823
13382 16980 1073741823
2197 25315 1073741823
22127 26179 1073741823
7990 9527 1073741823
1705 26045 1073741823
23755 24561 1073741823
26320 28192 1073741823
15137 26957 1073741823
11697 13983 1073741823
17049 17524 1073741823
21500 27311 1073741823
3034 7190 1073741823
1147 20864 1073741823
2499 25556 1073741823
5314 6298 1073741823
12195 25949 1073741823
26920 28723 1073741823
18349 24558 1073741823
12981 22735 1073741823
3494 23392 1073741823
13708 22245 1073741823
25057 27977 1073741823
10411 23155 1073741823
10349 22751 1073741823
11968 20718 1073741823
10381 22767 1073741823
20798 29529 1073741823
104 25465 1073741823
12721 22434 1073741823
258 16839 1073741823
25935 27700 1073741823
1643 12296 1073741823
11983 22718 1073741823
8247 23654 1073741823
2686 5077 1073741823
7725 18072 1073741823
16527 19932 1073741823
21828 22864 1073741823
29106 29715 1073741823
12491 19481 1073741823
20969 22986 1073741823
25575 27723 1073741823
1431 26692 1073741823
20290 24914 1073741823
21722 23176 1073741823
28418 28926 1073741823
10523 17037 1073741823
25848 29545 1073741823
2276 13125 1073741823
29466 29496 1073741823
1521 5765 1073741823
1284 17386 1073741823
20873 28863 1073741823
20698 21604 1073741823
27407 29651 1073741823
1697 5852 1073741823
7380 11620 1073741823
26511 27114 1073741823
15151 24844 1073741823
21455 26522 1073741823
22992 23202 1073741823
16297 25750 1073741823
27473 27936 1073741823
28594 28851 1073741823
2526 6396 1073741823
17728 19509 1073741823
4407 4694 1073741823
12065 13065 1073741823
8483 15186 1073741823
4749 20585 1073741823
487 7214 1073741823
16472 16678 1073741823
6440 22635 1073741823
19052 21778 1073741823
45 10566 1073741823
19831 24667 1073741823
15160 26901 1073741823
737 23777 1073741823
1511 3274 1073741823
12033 13020 1073741823
7414 8770 1073741823
16272 21367 1073741823
23671 29617 1073741823
11870 18587 1073741823
27653 28690 1073741823
1811 10013 1073741823
26469 28442 1073741823
22617 29250 1073741823
21645 24461 1073741823
18280 22338 1073741823
9914 15523 1073741823
24482 28147 1073741823
653 16981 1073741823
27793 28212 1073741823
27541 28163 1073741823
3917 4526 1073741823
29251 29583 1073741823
12018 25464 1073741823
23514 25754 1073741823
19793 28414 1073741823
29398 29510 1073741823
5094 28827 1073741823
4270 16556 1073741823
11531 27625 1073741823
24749 28014 1073741823
15722 20761 1073741823
17661 24223 1073741823
4536 9461 1073741823
4613 12980 1073741823
21665 26472 1073741823
5109 16524 1073741823
24830 27335 1073741823
4766 10121 1073741823
1102 22658 1073741823
18312 26313 1073741823
17764 21348 1073741823
1294 5063 1073741823
861 6528 1073741823
14061 16022 1073741823
213 1518 1073741823
21293 27882 1073741823
12123 26894 1073741823
13599 19316 1073741823
20257 20534 1073741823
4280 10059 1073741823
14072 18889 1073741823
3932 25410 1073741823
22652 27268 1073741823
5551 15607 1073741823
21644 29539 1073741823
7080 11336 1073741823
13310 23291 1073741823
19175 25137 1073741823
6288 6956 1073741823
22344 28830 1073741823
1265 22529 1073741823
17848 21636 1073741823
17441 27242 1073741823
5447 5740 1073741823
26438 29459 1073741823
2383 10955 1073741823
13184 26939 1073741823
15604 18270 1073741823
3632 20761 1073741823
5917 24553 1073741823
22677 28263 1073741823
6242 12584 1073741823
6790 8948 1073741823
12662 27396 1073741823
17767 21053 1073741823
13031 20014 1073741823
9046 19682 1073741823
22004 23291 1073741823
18085 22740 1073741823
18334 23969 1073741823
3469 9184 1073741823
27138 29369 1073741823
3616 25631 1073741823
16357 25265 1073741823
2384 13699 1073741823
13969 28944 1073741823
27983 28849 1073741823
16864 21539 1073741823
24166 27060 1073741823
2406 12084 1073741823
8138 20894 1073741823
20211 27902 1073741823
27355 27434 1073741823
9609 23806 1073741823
9679 10529 1073741823
29260 29262 1073741823
22879 23882 1073741823
26088 29324 1073741823
11968 17809 1073741823
2599 24626 1073741823
2517 22146 1073741823
6066 18716 1073741823
5027 21347 1073741823
24647 28729 1073741823
18693 21663 1073741823
1773 22933 1073741823
24993 27666 1073741823
29844 29957 1073741823
8986 14925 1073741823
23072 24076 1073741823
29832 29889 1073741823
2632 6422 1073741823
17957 20306 1073741823
2265 5506 1073741823
8520 22387 1073741823
9841 14772 1073741823
29848 29898 1073741823
25129 27805 1073741823
28793 29392 1073741823
2706 7614 1073741823
1995 26890 1073741823
8995 10040 1073741823
26836 28759 1073741823
12529 23630 1073741823
634 22120 1073741823
7521 7788 1073741823
27062 27122 1073741823
7498 10712 1073741823
13125 23827 1073741823
28031 28247 1073741823
5537 23030 1073741823
9307 13775 1073741823
26415 29562 1073741823
16797 21775 1073741823
19642 22394 1073741823
28790 29335 1073741823
11296 13931 1073741823
12257 27176 1073741823
14155 14802 1073741823
21811 25521 1073741823
9059 13794 1073741823
7411 28470 1073741823
24642 27042 1073741823
15851 23469 1073741823
25641 29807 1073741823
12927 15425 1073741823
24497 28488 1073741823
11326 11507 1073741823
28164 28921 1073741823
26039 27139 1073741823
5452 11223 1073741823
18062 21058 1073741823
11116 21592 1073741823
3535 9098 1073741823
29423 29945 1073741823
337 522 1073741823
1085 29015 1073741823
2687 24142 1073741823
22293 23940 1073741823
6019 24699 1073741823
55 714 1073741823
1364 15225 1073741823
561 21610 1073741823
13634 14629 1073741823
1101 24172 1073741823
543 17405 1073741823
23321 28113 1073741823
23088 28113 1073741823
24343 24861 1073741823
8596 12864 1073741823
26022 28246 1073741823
28164 28436 1073741823
1905 28300 1073741823
7084 8289 1073741823
28950 29138 1073741823
9273 17676 1073741823
4825 15659 1073741823
27700 28265 1073741823
874 23020 1073741823
1374 5392 1073741823
24068 25193 1073741823
20092 29212 1073741823
21256 28711 1073741823
18309 26774 1073741823
1161 10551 1073741823
21464 27683 1073741823
2089 22013 1073741823
22756 29059 1073741823
29541 29682 1073741823
2595 25122 1073741823
29996 29996 1073741823
8758 22337 1073741823
2934 5852 1073741823
12855 26757 1073741823
9026 9231 1073741823
1563 25905 1073741823
21504 23836 1073741823
1654 8362 1073741823
22016 25926 1073741823
28340 28891 1073741823
15659 20224 1073741823
4421 18267 1073741823
19441 28114 1073741823
6216 7074 1073741823
29314 29361 1073741823
5003 18496 1073741823
20033 28352 1073741823
5026 16353 1073741823
15733 17995 1073741823
1542 3279 1073741823
23362 25233 1073741823
1392 3787 1073741823
681 15782 1073741823
27062 28861 1073741823
24811 28894 1073741823
29669 29861 1073741823
3683 5081 1073741823
19073 25890 1073741823
1876 16413 1073741823
20824 22694 1073741823
4912 13147 1073741823
1117 2406 1073741823
2876 3165 1073741823
16036 25492 1073741823
24640 25865 1073741823
1193 6729 1073741823
10371 16544 1073741823
2694 25255 1073741823
18934 26585 1073741823
15332 17451 1073741823
5296 20574 1073741823
16194 18093 1073741823
24986 25346 1073741823
29748 29915 1073741823
2412 14016 1073741823
27966 28240 1073741823
18392 28327 1073741823
465 27730 1073741823
24324 26873 1073741823
11620 19977 1073741823
3902 29066 1073741823
25799 26055 1073741823
14060 15554 1073741823
21940 28899 1073741823
11969 12233 1073741823
17576 22699 1073741823
13879 15704 1073741823
1984 11539 1073741823
1081 26499 1073741823
1799 5448 1073741823
20511 22837 1073741823
6431 14886 1073741823
26336 26937 1073741823
206 22134 1073741823
8323 10194 1073741823
11787 15307 1073741823
18903 23785 1073741823
377 7398 1073741823
22116 27702 1073741823
3011 7945 1073741823
28321 28355 1073741823
20392 21504 1073741823
11880 22323 1073741823
7450 13105 1073741823
10150 14514 1073741823
